Link,Platform,Year,Description,Image_num,Hand,Pose,Content_pose,Audio_track,Highlights
https://www.subito.it/animali/parrocchetti-dal-collare-vercelli-524861046.htm,Subito.it,2024,Parrocchetti dal collare maschi sessati 2023 Il giallo \u00e8 turquoiseblu e il blu porta pallid  Vi chiedo no perditempo grazie  Ricerca pappagalli conuri parrocchetti,772,No Hand,,,,
https://www.subito.it/animali/parrocchetti-del-collare-catanzaro-575792952.htm,Subito.it,2024,Vendo per cessato allevamento coppia riproduttiva di parrocchetto del collare. Prezzo 170€  No scambi. Ritiro sul posto,773,No Hand,,,,
https://www.subito.it/animali/parrocchetti-del-collare-siracusa-575827892.htm,Subito.it,2024,Disponibile parrocchetti del collare anno 2023 . Prezzo 100 euro e riferito a singolo animale e non trattabile.,774,No Hand,,,,
https://www.subito.it/animali/parrocchetti-foggia-575604110.htm,Subito.it,2024,"Splendida coppia di parrocchetti già riproduttivi. Per info, in privato.",775,No Hand,TouchingTips,Image,,
https://www.subito.it/animali/parrocchetti-latina-566165547.htm,Subito.it,2024,Vendo coppia di parrocchetti eta 4 anni tenuti con amore in voliera grande,776,No Hand,,,,
https://www.subito.it/animali/parrocchetti-latina-566165884.htm,Subito.it,2024,Vendo coppia di parrocchetti azzurri tenuti con amore in voliera grande eta 3 anni,777,No Hand,,,,
https://www.subito.it/animali/parrocchetti-lecce-550705291.htm,Subito.it,2024,Cedo coppia riproduttrice di parrocchetti monaci anellata ...la coppia ha già riprodotto....€ 150.,778,No Hand,,,,
https://www.subito.it/animali/parrocchetti-lecce-554969263.htm,Subito.it,2024,SI CEDONO PARROCCHETTI,779,No Hand,,,,
https://www.subito.it/animali/parrocchetti-lecce-558614226.htm,Subito.it,2024,Cedo coppia parrocchetto monaco di 3 anni anellata ...euro 120 non trattabile,780,No Hand,,,,
https://www.subito.it/animali/parrocchetti-lecce-564031052.htm,Subito.it,2024,Vendo parrocchetti adulti anno 2021e2023 o scambio con altri pappagalli,781,No Hand,,,,
https://www.subito.it/animali/parrocchetti-messina-554006845.htm,Subito.it,2024,Cedo parrocchetti dal collare sono due colore azzurro anno circa tre mesi,782,No Hand,,,,
https://www.subito.it/animali/parrocchetti-misti-milano-575245303.htm,Subito.it,2024,"Disponibile un maschio di collare blu cleartail 2021, una femmina di collare viola cleartail 2021, 10 collari blu 2024, un maschio di conuro del sole 2024, due femmine di conuro jandaya 2024, un maschio adulto di grande alessandrino, una coppia di lory arcobaleno, 30 roseicolli oplaini lutini e 20 calopsite colori misti.",783,No Hand,,,,
https://www.subito.it/animali/parrocchetti-monaci-allevati-a-mano-caserta-575881831.htm,Subito.it,2024,Disponibili ultimi 3 parrocchetti monaci allevati a mano dalla nascita Hanno 2 mesi e mezzo e do solo 1 imbeccata al giorno perch\u00e9 me la vogliono ancora ma mangiano tranquillamente da soli Vengono ceduti con regolare cites  Parrocchetto monaco solo ancestrali Prezzo poco trattabile,784,Hand,Open,Image,,
https://www.subito.it/animali/parrocchetti-monaco-roma-557778798.htm,Subito.it,2024,Vendo parrocchetti monaco allevati a mano e parrocchetti monaco allevati dai genitori  Tel 342 7795696,785,No Hand,,,,
https://www.subito.it/animali/parrocchetti-palermo-565212438.htm,Subito.it,2024,Coppia parrocchetti dal collare,786,No Hand,,,,
https://www.subito.it/animali/parrocchetti-palermo-565391698.htm,Subito.it,2024,Vendo bellissima coppia di parrocchetti con le uova,787,No Hand,,,,
https://www.subito.it/animali/parrocchetti-perugia-548436354.htm,Subito.it,2024,Vendo coppia di parrocchetti di anni 2  Singolo € 60 in coppia €50 cadauno,788,No Hand,,,,
https://www.subito.it/animali/parrocchetti-reggio-calabria-558043963.htm,Subito.it,2024,Parrocchetti dal collare,789,No Hand,,,,
https://www.subito.it/animali/parrocchetti-reggio-calabria-562417140.htm,Subito.it,2024,Vendo coppie parrocchetti monaci e dal collare varie mutazioni,790,No Hand,,,,
https://www.subito.it/animali/parrocchetti-salerno-553098458.htm,Subito.it,2024,Vendo bellissimi parrocchetti monaci e dal collare da imbecco Per qualsiasi informazione contattare al numero 333 367 1673,791,No Hand,HalfClosed,Image,,
https://www.subito.it/animali/parrocchetti-sud-sardegna-574347326.htm,Subito.it,2024,Disponibili coppie d parrochetto dal collare blu maschio x femmina pallid blue 3 anni...disponibile coppia d parrocchetti monaci blu x albino.. copie riproduttive ...nn perditempo nn rispondo a nessun messaggio 3498132085,792,No Hand,,,,
https://www.subito.it/animali/parrocchetti-trapani-564956135.htm,Subito.it,2024,Vendo bellissima coppia di parrocchetti dal collare riproduttiva per cessato allevamento,793,No Hand,,,,
https://www.subito.it/animali/parrocchetto-agrigento-550494642.htm,Subito.it,2024,"Vendersi parrocchetto dal collare, a quasi un anno, esce ed entra solo in gabbia",794,No Hand,,,,
https://www.subito.it/animali/parrocchetto-bari-532832614.htm,Subito.it,2024,Vendo parrocchetto del collare di tre anni compreso di gabbia,795,No Hand,,,,
https://www.subito.it/animali/parrocchetto-bari-532833064.htm,Subito.it,2024,Vendo parrocchetto del collare compreso di gabbia,796,No Hand,,,,
https://www.subito.it/animali/parrocchetto-cremina-2024-treviso-575523840.htm,Subito.it,2024,"Parrocchetto dal collare cremina femmina 2024,anellata e sessata.ottimo esemplare",797,No Hand,,,,
https://www.subito.it/animali/parrocchetto-cremino-roma-576077274.htm,Subito.it,2024,Pappagallo parrocchetto albino cremino allevato a mano 7 mesi femmina con cites e anello,798,Hand,Open,Image,,
https://www.subito.it/animali/parrocchetto-dal-collare-agrigento-575581079.htm,Subito.it,2024,Cerco parrocchetto dal collare da allevare a mano non prezzi esagerati mi trovo a Bivona provincia di Agrigento,799,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-agrigento-576113759.htm,Subito.it,2024,"Vendo o scambio parrocchetto dal collare pallid blue di 10 mesi maschio,",800,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-allevato-a-mano-caserta-576105547.htm,Subito.it,2024,"Disponibile stupendo cucciolo di parocchetto dal collare allevato a mano molto docile e abituato al contatto umano, molto intelligente e parlante",801,No Hand,Relaxed,Text,801,molto docile e abituato al contatto umano
https://www.subito.it/animali/parrocchetto-dal-collare-blu-maschio-perugia-575844489.htm,Subito.it,2024,"Maschio adulto da riproduzione di parrocchetto dal collare mutazione blu, anellato e riproduttore, alloggiato in voliera esterna. INFORMAZIONI chiamare il numero 3386557645",802,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-brescia-575664352.htm,Subito.it,2024,Per riduzione allenamento pappagallo Parrocchetto dal collare  ------------------------  1 --Parrocchetto dal collare maschio cobalto portatore di cleartail 5 anni ---------------------------------------------- 1 --Parrocchetto dal collare maschio blu pallid 4 anni ------------------------------------------------ 1---Parrocchetto dal collare femmina viola pallid pastel 4 anni --------------------------------------------------- 1---Disponibile femmina pezzata adulta riproduttiva del 2018 ---------------------------------------------------------- 1--Disponibile maschio pezzato grigio del 2023 -------------------------------------------------------- chi interessato contattare in privato.astenersi soliti sognatori  o cacciatori di foto grazie -------------------------------------------------------------- mi potete contattare SOLO SU whatsapp +39 353 382 2685,803,Hand,Grip,Image,,
https://www.subito.it/animali/parrocchetto-dal-collare-femmina-firenze-570138014.htm,Subito.it,2024,Mutazione Viola in salute e ben piumata cerco prezzo da concordare No Sms No Whatapp NO Email solo telefonate Signor Rossano.,804,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-femmina-napoli-576014246.htm,Subito.it,2024,Disponibile parrocchetto dal collare femmina 2024 tourqoise anellato e sessato. Ottima taglia e piumaggio.,805,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-femmina-palermo-575631134.htm,Subito.it,2024,"Come da titolo cerco parrocchetto dal collare femmina, certa. O con sessaggio o da coppia sesso legata ma dal sesso sicuro.
Cerco solo allevata a mano, o pullo sessato da allevare.

Mutazione: Bianco portatore di blue sky o Blue sky (no cobalto).

Posso spostarmi per il ritiro.

Et\u00e0 ideale due/tre anni, ma che ha mantenuto il carattere di allevata a mano, altrimenti preferisco un pullo.",806,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-frosinone-572875860.htm,Subito.it,2024,Parrocchetto dal collare verde,807,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-frosinone-574883745.htm,Subito.it,2024,Vendo coppia di parrocchetto dal collare 2022,808,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-giallo-verde-como-568860815.htm,Subito.it,2024,"Cucciolo di tre mesi ottimo carattere appena svezzato, per info no messaggi solo chiamate grazie, euro 290",809,Hand,FingerPerch,Image & Text,809,Cucciolo di tre mesi ottimo carattere appena svezzato
https://www.subito.it/animali/parrocchetto-dal-collare-lecce-575379294.htm,Subito.it,2024,"Disponibili 3 parrocchetto tourquoise viola più 1 parrocchetto tourquoise blu Di 8 mesi anellati foi marzo 2024 Non sessati e non allevati a mano Per piacere chiamare solo se interessati,non rispondo a messaggi. 3923957011 su WhatsApp grazie",810,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-lucca-575722670.htm,Subito.it,2024,Cedo parrocchetto dal collare 2021,811,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-milano-575138513.htm,Subito.it,2024,Cedo in blocco splendidi parrocchetti ci circa 2 anni ancestrali non sessati.,812,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-milano-576012204.htm,Subito.it,2024,Parroccchetto femmina 8 mesi buonissima e molto silenziosa! No allevata a mano,813,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-modena-576189301.htm,Subito.it,2024,"Disponibile bellissima femmina indigoblu viola cobalto cleaertail.  Possibilità di formare coppie: disponibili cleartail, cleartail/ opalino, opalino/ cleartail, opalino cleartail, doppi portatori opalino e cleartail, emerald ecc.  Soggetti selezionati e anellati. Tutti i soggetti in allevamento sono nati da me e sono testati per polyoma e pbfd !   Ulteriori info whatsapp 3891954329.  No allevati a mano, no perditempo. Consegna in tutta Italia tramite trasportatore autorizzato",814,No Hand,Shell,Image,,
https://www.subito.it/animali/parrocchetto-dal-collare-napoli-575989528.htm,Subito.it,2024,Cedo coppia blu sky parrocchetto dal collare adulta ottimi riproduttori 300 euro più un maschio adulto pallid grin chiarissimo portatore di grigio e albino e blu 230 euro  Per info 3920095957 max seriate non perdi tempo non affaristi,815,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-palermo-575995663.htm,Subito.it,2024,Vendo parrocchetto dal collare femmina 3 anni e mezzo,816,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-palermo-576183530.htm,Subito.it,2024,Vendo parrocchetto dal collare cinnamonn Blue di quasi 2 anni femmina nn allevata a mano prezzo 140 chiamare interessati nn scambio con niente,817,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-palermo-576188795.htm,Subito.it,2024,"Disponibile bellissima coppia 2024 formata da: Maschio pallid_ino verde// turquoiseblu Femmina Cinnamon dark verde// indigoblu Coppia da cui vengono fuori diverse mutazioni, soggetti selezionati e anellati. Tutti i soggetti in allevamento sono nati da me e sono testati per polyoma e pbfd !  Ulteriori info whatsapp 3891954329. No allevati a mano, no perditempo. Consegna in tutta Italia tramite trasportatore autorizzato",818,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-ravenna-538643405.htm,Subito.it,2024,Vendo parrocchetto dal collare,819,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-recessivo-lecce-576219176.htm,Subito.it,2024,"Cedo parrocchetto dal collare recessivo, maschio, anno 2023. NOPERDITEMPO!",820,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-reggio-emilia-574801969.htm,Subito.it,2024,Cedo diversi parrocchetto dal collare,821,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-roma-576139791.htm,Subito.it,2024,"Cedo solo ad appassionati,fantastico e dolce parrocchetto dal collare (azzurro) Maschio sessato,sei mesi di vita,svezzato e allevato a mano, anellato,cedo con giochi .. Accessori e gabbia grande  Cedo a malincuore per motivi personali",822,No Hand,Open,Image & Text,822,"Cedo solo ad appassionati,fantastico e dolce parrocchetto dal collare (azzurro) Maschio sessato,sei mesi di vita,svezzato e allevato a mano, anellato,cedo con giochi .. Accessori e gabbia grande  Cedo a malincuore per motivi personali"
https://www.subito.it/animali/parrocchetto-dal-collare-salerno-575284983.htm,Subito.it,2024,Vendo parrocchetto dal collare femmina già riproduttiva la vendo perch\u00e9 il maschio \u00e8 scappato,823,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-salerno-576076705.htm,Subito.it,2024,Cedo parrocchetto dal collare femmina giallo avorio giovane di un anno con certificato di sesagio,824,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-sassari-575712776.htm,Subito.it,2024,Giovani parrocchetto dal collare,825,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-siracusa-575866806.htm,Subito.it,2024,"Disponibile bellissimo soggetto 2024 NON ALLEVATO A MANO, di parrocchetto dal collare, mutazione Indigoblu portatore di Cleartail, non sessato, anellato Foi per informazioni contattatemi prezzo 150€ poco trattabile",826,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-teramo-576132116.htm,Subito.it,2024,Scambio maschio riproduttivo verdeviola.. Con femmina pallid blu di almeno 2 anni,827,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-treviso-576237784.htm,Subito.it,2024,Disponibile maschio pastel blu con anello 2024,828,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-varie-mutazioni-lecce-575979497.htm,Subito.it,2024,"Disponibili parrocchetto dal collare varie mutazioni  Viola cobalto Blu cinnamon Grey Green Blu  Verde cinnamon Grigio pallid torquise  Blu pallid torquise  NO PERDITEMPO, SOLO REALMENTE INTERESSATI .Grazie.",829,No Hand,,,,
https://www.subito.it/animali/parrocchetto-dal-collare-venezia-520676466.htm,Subito.it,2024,Parrocchetti dal collare allevati a mano,830,Hand,Relaxed,Image,,
https://www.subito.it/animali/parrocchetto-dal-collare-viola-roma-575812350.htm,Subito.it,2024,"Vendo stupendo parrocchetto dal collare viola. Ha 7 mesi ed è femmina. Allevato a mano. Davvero bello, lo cedo a malincuore per mancanza tempo da dedicargli.",831,Hand,TouchingTips,Image & Text,831,lo cedo a malincuore per mancanza tempo da dedicargli
https://www.subito.it/animali/parrocchetto-femmina-palermo-575829764.htm,Subito.it,2024,Vendo parrocchetto dal collare femmina 3 anni e mezzo,832,No Hand,,,,
https://www.subito.it/animali/parrocchetto-foggia-559680892.htm,Subito.it,2024,Vendo parrocchetto monaco maschio 50€,833,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-anche-in-coppia-bologna-574537055.htm,Subito.it,2024,"Cerco per me uno o una coppia di parrocchetto monaci da tenere in casa con noi, da allevare a mano, cerco con documenti in regola. Spesa da concordare.",834,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-bari-575451217.htm,Subito.it,2024,Disponibile parrocchetto monaco verde di 6 mesi prezzo intrattabile valuto cambio con altri animali,835,Hand,Grip,Image,,
https://www.subito.it/animali/parrocchetto-monaco-blu-cagliari-576087481.htm,Subito.it,2024,"parrochetto Monaco blu, allevato a mano, maschio sessato.",836,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-blu-napoli-576014396.htm,Subito.it,2024,Disponibile parrocchetto monaco blu 1 maschio e 2 femmine 2024 anellati sessati e con regolare documentazione cites. Animali perfetti.,837,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-e-parrocchetto-dal-collare-taranto-523650014.htm,Subito.it,2024,Vendo parrocchetto monaco e parrocchetto dal collare maschi entrambi compreso di gabbia.. i pappagalli dicono qualche parolina vendo per mancanza di tempo e spazio.. prezzo trattabile..,838,No Hand,FingerPerch,Image & Text,838,compreso di gabbi
https://www.subito.it/animali/parrocchetto-monaco-giallo-allevato-a-mano-bologna-576100847.htm,Subito.it,2024,"Disponibile parrocchetto monaco lutino allevato a mano, molto buono, ultima covata della stagione, Cites in regola, Provincia di Bologna",839,Hand,Shell,Image & Text,839,ultima covata della stagione
https://www.subito.it/animali/parrocchetto-monaco-roma-529691145.htm,Subito.it,2024,Parrocchetto monaco pulli,840,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-roma-575504901.htm,Subito.it,2024,Parrocchetti monaco Albina femmina,841,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-salerno-568047068.htm,Subito.it,2024,Cedo parrocchetto monaco femmina di circa 1 anno con documentazione completa o scambio con parrocchetto da cresere a mano,842,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-teramo-575864729.htm,Subito.it,2024,Parrocchetto monaco femmina circa 2 anni compreso la gabbia grande.,843,No Hand,,,,
https://www.subito.it/animali/parrocchetto-monaco-verona-575785445.htm,Subito.it,2024,Cedo parrocchetto monaco maschio verde portatore di ino. Per inf 3479159654,844,No Hand,,,,
https://www.subito.it/animali/parrocchetto-napoli-574568380.htm,Subito.it,2024,Cedo due parrocchetto dal collare maschi viola anellati e sessati 2024 se prese entrambi 150 euro cadauno.,845,No Hand,,,,
https://www.subito.it/animali/parrocchetto-roma-570281930.htm,Subito.it,2024,Parrocchetto anni 2 circa,846,No Hand,,,,
